Segundos,Bytes_Por_Segundo
15.252,2888
15.253,1444
15.254,2888
15.255,2888
15.256,2888
15.257,2888
15.258,1444
15.259,2888
15.26,2888
15.261,1444
15.262,2888
15.263,2888
15.264,2888
15.265,1444
15.266,2888
15.267,2888
15.268,2888
15.269,1444
15.27,2888
15.271,2888
15.272,1444
15.273,2888
15.274,2888
15.275,2888
15.276,1444
15.277,2888
15.278,2888
15.279,2888
15.28,1444
15.281,2888
15.282,2888
15.283,2888
15.284,1444
15.285,2888
15.286,2888
15.287,2888
15.288,1444
15.289,2888
15.29,2888
15.291,2888
15.292,1444
15.293,2888
15.294,2888
15.295,1444
15.296,2888
15.297,2888
15.298,2888
15.299,1444
15.3,2888
15.301,2888
15.302,2888
15.303,1444
15.304,2888
15.305,2888
15.306,2888
15.307,1444
15.308,2888
15.309,2888
15.31,1444
15.311,2888
15.312,2888
15.313,2888
15.314,1444
15.315,2888
15.316,2888
15.317,2888
15.318,1444
15.319,2888
15.32,2888
15.321,2888
15.322,1444
15.323,2888
15.324,2888
15.325,2888
15.326,1444
15.327,2888
15.328,2888
15.329,1444
15.33,2888
15.331,2888
15.332,1444
15.333,2888
15.334,2888
15.335,2888
15.336,2888
15.337,1444
15.338,2888
15.339,2888
15.34,2888
15.341,1444
15.342,2888
15.343,2888
15.344,2888
15.345,1444
15.346,2888
15.347,2888
15.348,1444
15.349,2888
15.35,2888
15.351,2888
15.352,1444
15.353,2888
15.354,2888
15.355,2888
15.356,1444
15.357,2888
15.358,2888
15.359,2888
15.36,1444
15.361,2888
15.362,2888
15.363,1444
15.364,2888
15.365,2888
15.366,2888
15.367,1444
15.368,2888
15.369,2888
15.37,2888
15.371,1444
15.372,2888
15.373,2888
15.374,2888
15.375,1444
15.376,2888
15.377,2888
15.378,1444
15.379,2888
15.38,2888
15.381,2888
15.382,1444
15.383,2888
15.384,2888
15.385,2888
15.386,1444
15.387,2888
15.388,2888
15.389,2888
15.39,1444
15.391,2888
15.392,2888
15.393,2888
15.394,1444
15.395,2888
15.396,2888
15.397,2888
15.398,1444
15.399,2888
15.4,2888
15.401,1444
15.402,2888
15.403,2888
15.404,2888
15.405,1444
15.406,2888
15.407,2888
15.408,2888
15.409,1444
15.41,2888
15.411,2888
15.412,1444
15.413,2888
15.414,2888
15.415,2888
15.416,1444
15.417,2888
15.418,2888
15.419,2888
15.42,1444
15.421,2888
15.422,2888
15.423,2888
15.424,1444
15.425,2888
15.426,2888
15.427,2888
15.428,1444
15.429,2888
15.43,2888
15.431,2888
15.432,1444
15.433,2888
15.434,2888
15.435,2888
15.436,1444
15.437,2888
15.438,2888
15.439,1444
15.44,2888
15.441,2888
15.442,2888
15.443,1444
15.444,2888
15.445,2888
15.446,2888
15.447,1444
15.448,2888
15.449,2888
15.45,1444
15.451,2888
15.452,2888
15.453,2888
15.454,1444
15.455,2888
15.456,2888
15.457,2888
15.458,1444
15.459,2888
15.46,2888
15.461,2888
15.462,1444
15.463,2888
15.464,2888
15.465,2888
15.466,1444
15.467,2888
15.468,2888
15.469,1444
15.47,2888
15.471,2888
15.472,2888
15.473,1444
15.474,2888
15.475,2888
15.476,2888
15.477,1444
15.478,2888
15.479,2888
15.48,2888
15.481,1444
15.482,2888
15.483,2888
15.484,1444
15.485,2888
15.486,2888
15.487,2888
15.488,1444
15.489,2888
15.49,2888
15.491,2888
15.492,1444
15.493,2888
15.494,2888
15.495,2888
15.496,1444
15.497,2888
15.498,2888
15.499,1444
15.5,2888
15.501,2888
15.502,2888
15.503,1444
15.504,2888
15.505,2888
15.506,2888
15.507,1444
15.508,2888
15.509,2888
15.51,2888
15.511,1444
15.512,2888
15.513,2888
15.514,2888
15.515,1444
15.516,2888
15.517,2888
15.518,1444
15.519,2888
15.52,2888
15.521,2888
15.522,1444
15.523,2888
15.524,2888
15.525,2888
15.526,1444
15.527,2888
15.528,2888
15.529,2888
15.53,1444
15.531,2888
15.532,2888
15.533,1444
15.534,2888
15.535,2888
15.536,2888
15.537,1444
15.538,2888
15.539,2888
15.54,2888
15.541,1444
15.542,2888
15.543,2888
15.544,2888
15.545,1444
15.546,2888
15.547,2888
15.548,2888
15.549,1444
15.55,2888
15.551,2888
15.552,1444
15.553,2888
15.554,2888
15.555,2888
15.556,1444
15.557,2888
15.558,2888
15.559,2888
15.56,1444
15.561,2888
15.562,2888
15.563,2888
15.564,1444
15.565,2888
15.566,2888
15.567,1444
15.568,2888
15.569,2888
15.57,2888
15.571,1444
15.572,2888
15.573,2888
15.574,2888
15.575,1444
15.576,2888
15.577,2888
15.578,2888
15.579,1444
15.58,2888
15.581,2888
15.582,1444
15.583,2888
15.584,2888
15.585,2888
15.586,1444
15.587,2888
15.588,2888
15.589,2888
15.59,1444
15.591,2888
15.592,2888
15.593,2888
15.594,1444
15.595,2888
15.596,2888
15.597,1444
15.598,2888
15.599,2888
15.6,2888
15.601,1444
15.602,2888
15.603,2888
15.604,2888
15.605,1444
15.606,2888
15.607,2888
15.608,2888
15.609,1444
15.61,2888
15.611,2888
15.612,1444
15.613,2888
15.614,2888
15.615,2888
15.616,1444
15.617,2888
15.618,2888
15.619,2888
15.62,1444
15.621,2888
15.622,2888
15.623,2888
15.624,1444
15.625,2888
15.626,2888
15.627,2888
15.628,1444
15.629,2888
15.63,2888
15.631,1444
15.632,2888
15.633,2888
15.634,2888
15.635,1444
15.636,2888
15.637,2888
15.638,2888
15.639,1444
15.64,2888
15.641,2888
15.642,2888
15.643,1444
15.644,2888
15.645,1444
15.646,2888
15.647,2888
15.648,2888
15.649,2888
15.65,1444
15.651,2888
15.652,2888
15.653,2888
15.654,1444
15.655,2888
15.656,2888
15.657,2888
15.658,1444
15.659,2888
15.66,2888
15.661,1444
15.662,2888
15.663,2888
15.664,2888
15.665,1444
15.666,2888
15.667,2888
15.668,2888
15.669,1444
15.67,2888
15.671,2888
15.672,2888
15.673,1444
15.674,2888
15.675,2888
15.676,2888
15.677,1444
15.678,2888
15.679,2888
15.68,1444
15.681,2888
15.682,2888
15.683,2888
15.684,1444
15.685,2888
15.686,2888
15.687,2888
15.688,1444
15.689,2888
15.69,2888
15.691,2888
15.692,1444
15.693,2888
15.694,2888
15.695,1444
15.696,2888
15.697,2888
15.698,2888
15.699,1444
15.7,2888
15.701,2888
15.702,2888
15.703,1444
15.704,2888
15.705,2888
15.706,2888
15.707,1444
15.708,2888
15.709,2888
15.71,1444
15.711,2888
15.712,2888
15.713,2888
15.714,1444
15.715,2888
15.716,2888
15.717,2888
15.718,1444
15.719,2888
15.72,2888
15.721,2888
15.722,1444
15.723,2888
15.724,1444
15.725,2888
15.726,2888
15.727,2888
15.728,2888
15.729,1444
15.73,2888
15.731,2888
15.732,2888
15.733,1444
15.734,2888
15.735,2888
15.736,2888
15.737,1444
15.738,2888
15.739,2888
15.74,1444
15.741,2888
15.742,2888
15.743,2888
15.744,1444
15.745,2888
15.746,2888
15.747,2888
15.748,1444
15.749,2888
15.75,2888
15.751,2888
15.752,1444
15.753,2888
15.754,2888
15.755,1444
15.756,2888
15.757,2888
15.758,2888
15.759,1444
15.76,2888
15.761,2888
15.762,2888
15.763,1444
15.764,2888
15.765,2888
15.766,2888
15.767,1444
15.768,2888
15.769,2888
15.77,1444
15.771,2888
15.772,2888
15.773,2888
15.774,1444
15.775,2888
15.776,2888
15.777,2888
15.778,1444
15.779,2888
15.78,2888
15.781,2888
15.782,1444
15.783,2888
15.784,2888
15.785,1444
15.786,2888
15.787,2888
15.788,2888
15.789,1444
15.79,2888
15.791,2888
15.792,2888
15.793,1444
15.794,2888
15.795,2888
15.796,2888
15.797,1444
15.798,2888
15.799,2888
15.8,1444
15.801,2888
15.802,2888
15.803,1444
15.804,2888
15.805,2888
15.806,2888
15.807,2888
15.808,1444
15.809,2888
15.81,2888
15.811,2888
15.812,1444
15.813,2888
15.814,2888
15.815,1444
15.816,2888
15.817,2888
15.818,2888
15.819,1444
15.82,2888
15.821,2888
15.822,2888
15.823,1444
15.824,2888
15.825,2888
15.826,2888
15.827,1444
15.828,2888
15.829,2888
15.83,1444
15.831,2888
15.832,2888
15.833,2888
15.834,1444
15.835,2888
15.836,2888
15.837,2888
15.838,1444
15.839,2888
15.84,2888
15.841,2888
15.842,1444
15.843,2888
15.844,2888
15.845,1444
15.846,2888
15.847,2888
15.848,2888
15.849,1444
15.85,2888
15.851,2888
15.852,2888
15.853,1444
15.854,2888
15.855,2888
15.856,2888
15.857,1444
15.858,2888
15.859,2888
15.86,1444
15.861,2888
15.862,2888
15.863,2888
15.864,1444
15.865,2888
15.866,2888
15.867,2888
15.868,1444
15.869,2888
15.87,2888
15.871,1444
15.872,2888
15.873,2888
15.874,2888
15.875,1444
15.876,2888
15.877,2888
15.878,2888
15.879,1444
15.88,2888
15.881,2888
15.882,1444
15.883,2888
15.884,2888
15.885,2888
15.886,1444
15.887,2888
15.888,2888
15.889,2888
15.89,1444
15.891,2888
15.892,2888
15.893,2888
15.894,1444
15.895,2888
15.896,2888
15.897,2888
15.898,1444
15.899,2888
15.9,2888
15.901,1444
15.902,2888
15.903,2888
15.904,2888
15.905,1444
15.906,2888
15.907,2888
15.908,2888
15.909,1444
15.91,2888
15.911,2888
15.912,2888
15.913,1444
15.914,2888
15.915,2888
15.916,1444
15.917,2888
15.918,2888
15.919,2888
15.92,1444
15.921,2888
15.922,2888
15.923,2888
15.924,1444
15.925,2888
15.926,2888
15.927,1444
15.928,2888
15.929,2888
15.93,2888
15.931,1444
15.932,2888
15.933,2888
15.934,2888
15.935,1444
15.936,2888
15.937,2888
15.938,2888
15.939,1444
15.94,2888
15.941,2888
15.942,1444
15.943,2888
15.944,2888
15.945,2888
15.946,1444
15.947,2888
15.948,2888
15.949,2888
15.95,1444
15.951,2888
15.952,2888
15.953,2888
15.954,1444
15.955,2888
15.956,2888
15.957,1444
15.958,2888
15.959,2888
15.96,1444
15.961,2888
15.962,2888
15.963,2888
15.964,2888
15.965,1444
15.966,2888
15.967,2888
15.968,2888
15.969,1444
15.97,2888
15.971,2888
15.972,1444
15.973,2888
15.974,2888
15.975,2888
15.976,1444
15.977,2888
15.978,2888
15.979,2888
15.98,1444
15.981,2888
15.982,2888
15.983,2888
15.984,1444
15.985,2888
15.986,2888
15.987,1444
15.988,2888
15.989,2888
15.99,2888
15.991,1444
15.992,2888
15.993,2888
15.994,2888
15.995,1444
15.996,2888
15.997,2888
15.998,1444
15.999,2888
16.0,2888
16.001,2888
16.002,1444
16.003,2888
16.004,2888
16.005,2888
16.006,1444
16.007,2888
16.008,2888
16.009,2888
16.01,1444
16.011,2888
16.012,2888
16.013,1444
16.014,2888
16.015,2888
16.016,2888
16.017,1444
16.018,2888
16.019,2888
16.02,2888
16.021,1444
16.022,2888
16.023,2888
16.024,1444
16.025,2888
16.026,2888
16.027,2888
16.028,1444
16.029,2888
16.03,2888
16.031,2888
16.032,1444
16.033,2888
16.034,2888
16.035,2888
16.036,1444
16.037,2888
16.038,1444
16.039,2888
16.04,2888
16.041,2888
16.042,2888
16.043,1444
16.044,2888
16.045,2888
16.046,2888
16.047,1444
16.048,2888
16.049,2888
16.05,2888
16.051,1444
16.052,2888
16.053,2888
16.054,1444
16.055,2888
16.056,2888
16.057,2888
16.058,1444
16.059,2888
16.06,2888
16.061,2888
16.062,1444
16.063,2888
16.064,2888
16.065,2888
16.066,1444
16.067,2888
16.068,2888
16.069,1444
16.07,2888
16.071,2888
16.072,2888
16.073,1444
16.074,2888
16.075,2888
16.076,2888
16.077,1444
16.078,2888
16.079,2888
16.08,1444
16.081,2888
16.082,2888
16.083,2888
16.084,1444
16.085,2888
16.086,2888
16.087,2888
16.088,1444
16.089,2888
16.09,2888
16.091,2888
16.092,1444
16.093,2888
16.094,2888
16.095,1444
16.096,2888
16.097,2888
16.098,2888
16.099,1444
16.1,2888
16.101,2888
16.102,2888
16.103,1444
16.104,2888
16.105,2888
16.106,1444
16.107,2888
16.108,2888
16.109,2888
16.11,1444
16.111,2888
16.112,2888
16.113,2888
16.114,1444
16.115,2888
16.116,2888
16.117,1444
16.118,2888
16.119,2888
16.12,2888
16.121,1444
16.122,2888
16.123,2888
16.124,2888
16.125,1444
16.126,2888
16.127,2888
16.128,2888
16.129,1444
16.13,2888
16.131,2888
16.132,1444
16.133,2888
16.134,2888
16.135,2888
16.136,1444
16.137,2888
16.138,2888
16.139,2888
16.14,1444
16.141,2888
16.142,2888
16.143,2888
16.144,1444
16.145,2888
16.146,2888
16.147,1444
16.148,2888
16.149,2888
16.15,2888
16.151,1444
16.152,2888
16.153,2888
16.154,2888
16.155,1444
16.156,2888
16.157,2888
16.158,1444
16.159,2888
16.16,2888
16.161,2888
16.162,1444
16.163,2888
16.164,2888
16.165,2888
16.166,1444
16.167,2888
16.168,2888
16.169,2888
16.17,1444
16.171,2888
16.172,2888
16.173,1444
16.174,2888
16.175,2888
16.176,2888
16.177,1444
16.178,2888
16.179,2888
16.18,2888
16.181,1444
16.182,2888
16.183,2888
16.184,2888
16.185,1444
16.186,2888
16.187,2888
16.188,1444
16.189,2888
16.19,2888
16.191,2888
16.192,1444
16.193,2888
16.194,2888
16.195,1444
16.196,2888
16.197,2888
16.198,2888
16.199,1444
16.2,2888
16.201,2888
16.202,2888
16.203,1444
16.204,2888
16.205,2888
16.206,2888
16.207,1444
16.208,2888
16.209,2888
16.21,1444
16.211,2888
16.212,2888
16.213,2888
16.214,1444
16.215,2888
16.216,2888
16.217,2888
16.218,1444
16.219,2888
16.22,2888
16.221,2888
16.222,1444
16.223,2888
16.224,2888
16.225,1444
16.226,2888
16.227,2888
16.228,2888
16.229,1444
16.23,2888
16.231,2888
16.232,2888
16.233,1444
16.234,2888
16.235,2888
16.236,1444
16.237,2888
16.238,2888
16.239,2888
16.24,1444
16.241,2888
16.242,2888
16.243,2888
16.244,1444
16.245,2888
16.246,2888
16.247,1444
16.248,2888
16.249,2888
16.25,2888
16.251,1444
16.252,2888
16.253,2888
16.254,2888
16.255,1444
16.256,2888
16.257,2888
16.258,2888
16.259,1444
16.26,2888
16.261,2888
16.262,1444
16.263,2888
16.264,2888
16.265,2888
16.266,1444
16.267,2888
16.268,2888
16.269,2888
16.27,1444
16.271,2888
16.272,2888
16.273,1444
16.274,2888
16.275,2888
16.276,2888
16.277,1444
16.278,2888
16.279,2888
16.28,2888
16.281,1444
16.282,2888
16.283,2888
16.284,2888
16.285,1444
16.286,2888
16.287,2888
16.288,1444
16.289,2888
16.29,2888
16.291,2888
16.292,1444
16.293,2888
16.294,2888
16.295,2888
16.296,1444
16.297,2888
16.298,2888
16.299,1444
16.3,2888
16.301,2888
16.302,2888
16.303,1444
16.304,2888
16.305,2888
16.306,2888
16.307,1444
16.308,2888
16.309,2888
16.31,2888
16.311,1444
16.312,2888
16.313,2888
16.314,1444
16.315,2888
16.316,2888
16.317,2888
16.318,1444
16.319,2888
16.32,2888
16.321,2888
16.322,1444
16.323,2888
16.324,2888
16.325,1444
16.326,2888
16.327,2888
16.328,2888
16.329,1444
16.33,2888
16.331,2888
16.332,2888
16.333,1444
16.334,2888
16.335,2888
16.336,2888
16.337,1444
16.338,2888
16.339,2888
16.34,1444
16.341,2888
16.342,2888
16.343,2888
16.344,1444
16.345,2888
16.346,2888
16.347,2888
16.348,1444
16.349,2888
16.35,2888
16.351,1444
16.352,2888
16.353,2888
16.354,2888
16.355,1444
16.356,2888
16.357,2888
16.358,2888
16.359,1444
16.36,2888
16.361,2888
16.362,1444
16.363,2888
16.364,2888
16.365,2888
16.366,1444
16.367,2888
16.368,2888
16.369,2888
16.37,1444
16.371,2888
16.372,2888
16.373,2888
16.374,1444
16.375,2888
16.376,2888
16.377,1444
16.378,2888
16.379,2888
16.38,2888
16.381,1444
16.382,2888
16.383,2888
16.384,2888
16.385,1444
16.386,2888
16.387,2888
16.388,1444
16.389,2888
16.39,2888
16.391,2888
16.392,1444
16.393,2888
16.394,2888
16.395,2888
16.396,1444
16.397,2888
16.398,2888
16.399,1444
16.4,2888
16.401,2888
16.402,2888
16.403,1444
16.404,2888
16.405,2888
16.406,2888
16.407,1444
16.408,2888
16.409,2888
16.41,1444
16.411,2888
16.412,2888
16.413,2888
16.414,1444
16.415,2888
16.416,2888
16.417,1444
16.418,2888
16.419,2888
16.42,2888
16.421,2888
16.422,1444
16.423,2888
16.424,2888
16.425,1444
16.426,2888
16.427,2888
16.428,2888
16.429,1444
16.43,2888
16.431,1444
16.432,2888
16.433,2888
16.434,2888
16.435,2888
16.436,1444
16.437,2888
16.438,2888
16.439,2888
16.44,1444
16.441,2888
16.442,2888
16.443,2888
16.444,1444
16.445,2888
16.446,2888
16.447,1444
16.448,2888
16.449,2888
16.45,2888
16.451,1444
16.452,2888
16.453,2888
16.454,2888
16.455,1444
16.456,2888
16.457,2888
16.458,1444
16.459,2888
16.46,2888
16.461,2888
16.462,1444
16.463,2888
16.464,2888
16.465,2888
16.466,1444
16.467,2888
16.468,2888
16.469,2888
16.47,1444
16.471,2888
16.472,2888
16.473,1444
16.474,2888
16.475,2888
16.476,2888
16.477,1444
16.478,2888
16.479,2888
16.48,2888
16.481,1444
16.482,2888
16.483,2888
16.484,1444
16.485,2888
16.486,2888
16.487,2888
16.488,1444
16.489,2888
16.49,2888
16.491,2888
16.492,1444
16.493,2888
16.494,2888
16.495,1444
16.496,2888
16.497,2888
16.498,2888
16.499,1444
16.5,2888
16.501,2888
16.502,2888
16.503,1444
16.504,2888
16.505,2888
16.506,1444
16.507,2888
16.508,2888
16.509,1444
16.51,2888
16.511,2888
16.512,2888
16.513,2888
16.514,1444
16.515,2888
16.516,2888
16.517,2888
16.518,1444
16.519,2888
16.52,2888
16.521,1444
16.522,2888
16.523,2888
16.524,2888
16.525,1444
16.526,2888
16.527,2888
16.528,2888
16.529,1444
16.53,2888
16.531,2888
16.532,1444
16.533,2888
16.534,2888
16.535,2888
16.536,1444
16.537,2888
16.538,2888
16.539,2888
16.54,1444
16.541,2888
16.542,2888
16.543,1444
16.544,2888
16.545,2888
16.546,2888
16.547,1444
16.548,2888
16.549,2888
16.55,2888
16.551,1444
16.552,2888
16.553,2888
16.554,1444
16.555,2888
16.556,2888
16.557,2888
16.558,1444
16.559,2888
16.56,2888
16.561,2888
16.562,1444
16.563,2888
16.564,2888
16.565,1444
16.566,2888
16.567,2888
16.568,2888
16.569,1444
16.57,2888
16.571,2888
16.572,2888
16.573,1444
16.574,2888
16.575,2888
16.576,2888
16.577,1444
16.578,2888
16.579,2888
16.58,1444
16.581,2888
16.582,2888
16.583,2888
16.584,1444
16.585,2888
16.586,2888
16.587,1444
16.588,2888
16.589,2888
16.59,2888
16.591,1444
16.592,2888
16.593,2888
16.594,2888
16.595,1444
16.596,2888
16.597,2888
16.598,2888
16.599,1444
16.6,2888
16.601,2888
16.602,1444
16.603,2888
16.604,2888
16.605,2888
16.606,1444
16.607,2888
16.608,2888
16.609,2888
16.61,1444
16.611,2888
16.612,2888
16.613,1444
16.614,2888
16.615,2888
16.616,2888
16.617,1444
16.618,2888
16.619,2888
16.62,2888
16.621,1444
16.622,2888
16.623,2888
16.624,1444
16.625,2888
16.626,2888
16.627,2888
16.628,1444
16.629,2888
16.63,2888
16.631,2888
16.632,1444
16.633,2888
16.634,2888
16.635,1444
16.636,2888
16.637,2888
16.638,2888
16.639,1444
16.64,2888
16.641,2888
16.642,2888
16.643,1444
16.644,2888
16.645,2888
16.646,2888
16.647,1444
16.648,2888
16.649,2888
16.65,1444
16.651,2888
16.652,2888
16.653,2888
16.654,1444
16.655,2888
16.656,2888
16.657,2888
16.658,1444
16.659,2888
16.66,2888
16.661,1444
16.662,2888
16.663,2888
16.664,2888
16.665,1444
16.666,2888
16.667,2888
16.668,1444
16.669,2888
16.67,2888
16.671,2888
16.672,1444
16.673,2888
16.674,2888
16.675,2888
16.676,1444
16.677,2888
16.678,2888
16.679,2888
16.68,1444
16.681,2888
16.682,2888
16.683,1444
16.684,2888
16.685,2888
16.686,2888
16.687,1444
16.688,2888
16.689,2888
16.69,2888
16.691,1444
16.692,2888
16.693,2888
16.694,1444
16.695,2888
16.696,2888
16.697,2888
16.698,1444
16.699,2888
16.7,2888
16.701,2888
16.702,1444
16.703,2888
16.704,2888
16.705,1444
16.706,2888
16.707,2888
16.708,2888
16.709,1444
16.71,2888
16.711,2888
16.712,2888
16.713,1444
16.714,2888
16.715,2888
16.716,1444
16.717,2888
16.718,2888
16.719,2888
16.72,1444
16.721,2888
16.722,2888
16.723,2888
16.724,1444
16.725,2888
16.726,2888
16.727,1444
16.728,2888
16.729,2888
16.73,2888
16.731,1444
16.732,2888
16.733,2888
16.734,2888
16.735,1444
16.736,2888
16.737,2888
16.738,2888
16.739,1444
16.74,2888
16.741,2888
16.742,1444
16.743,2888
16.744,2888
16.745,1444
16.746,2888
16.747,2888
16.748,2888
16.749,1444
16.75,2888
16.751,2888
16.752,2888
16.753,1444
16.754,2888
16.755,2888
16.756,2888
16.757,1444
16.758,2888
16.759,2888
16.76,1444
16.761,2888
16.762,2888
16.763,2888
16.764,1444
16.765,2888
16.766,2888
16.767,2888
16.768,1444
16.769,2888
16.77,2888
16.771,1444
16.772,2888
16.773,2888
16.774,2888
16.775,1444
16.776,2888
16.777,2888
16.778,2888
16.779,1444
16.78,2888
16.781,2888
16.782,2888
16.783,1444
16.784,2888
16.785,2888
16.786,1444
16.787,2888
16.788,2888
16.789,2888
16.79,1444
16.791,2888
16.792,2888
16.793,1444
16.794,2888
16.795,2888
16.796,2888
16.797,1444
16.798,2888
16.799,2888
16.8,2888
16.801,1444
16.802,2888
16.803,2888
16.804,2888
16.805,1444
16.806,2888
16.807,2888
16.808,1444
16.809,2888
16.81,2888
16.811,2888
16.812,1444
16.813,2888
16.814,2888
16.815,1444
16.816,2888
16.817,2888
16.818,2888
16.819,1444
16.82,2888
16.821,2888
16.822,2888
16.823,1444
16.824,2888
16.825,2888
16.826,1444
16.827,2888
16.828,2888
16.829,2888
16.83,1444
16.831,2888
16.832,2888
16.833,2888
16.834,1444
16.835,2888
16.836,2888
16.837,1444
16.838,2888
16.839,2888
16.84,2888
16.841,1444
16.842,2888
16.843,2888
16.844,2888
16.845,1444
16.846,2888
16.847,2888
16.848,2888
16.849,1444
16.85,2888
16.851,2888
16.852,1444
16.853,2888
16.854,2888
16.855,2888
16.856,1444
16.857,2888
16.858,2888
16.859,1444
16.86,2888
16.861,2888
16.862,2888
16.863,1444
16.864,2888
16.865,2888
16.866,2888
16.867,1444
16.868,2888
16.869,2888
16.87,2888
16.871,1444
16.872,2888
16.873,2888
16.874,1444
16.875,2888
16.876,2888
16.877,2888
16.878,1444
16.879,2888
16.88,2888
16.881,1444
16.882,2888
16.883,2888
16.884,2888
16.885,1444
16.886,2888
16.887,2888
16.888,2888
16.889,1444
16.89,2888
16.891,2888
16.892,2888
16.893,1444
16.894,2888
16.895,2888
16.896,1444
16.897,2888
16.898,2888
16.899,2888
16.9,1444
16.901,2888
16.902,2888
16.903,1444
16.904,2888
16.905,2888
16.906,2888
16.907,1444
16.908,2888
16.909,2888
16.91,2888
16.911,1444
16.912,2888
16.913,2888
16.914,1444
16.915,2888
16.916,2888
16.917,2888
16.918,1444
16.919,2888
16.92,2888
16.921,2888
16.922,1444
16.923,2888
16.924,2888
16.925,1444
16.926,2888
16.927,2888
16.928,2888
16.929,1444
16.93,2888
16.931,2888
16.932,2888
16.933,1444
16.934,2888
16.935,2888
16.936,1444
16.937,2888
16.938,2888
16.939,2888
16.94,1444
16.941,2888
16.942,2888
16.943,2888
16.944,1444
16.945,2888
16.946,2888
16.947,1444
16.948,2888
16.949,2888
16.95,2888
16.951,1444
16.952,2888
16.953,2888
16.954,2888
16.955,1444
16.956,2888
16.957,2888
16.958,1444
16.959,2888
16.96,2888
16.961,2888
16.962,1444
16.963,2888
16.964,2888
16.965,2888
16.966,1444
16.967,2888
16.968,2888
16.969,1444
16.97,2888
16.971,2888
16.972,2888
16.973,1444
16.974,2888
16.975,2888
16.976,2888
16.977,1444
16.978,2888
16.979,2888
16.98,1444
16.981,2888
16.982,2888
16.983,1444
16.984,2888
16.985,2888
16.986,2888
16.987,2888
16.988,1444
16.989,2888
16.99,2888
16.991,1444
16.992,2888
16.993,2888
16.994,2888
16.995,1444
16.996,2888
16.997,2888
16.998,1444
16.999,2888
17.0,2888
17.001,2888
17.002,1444
17.003,2888
17.004,2888
17.005,2888
17.006,1444
17.007,2888
17.008,2888
17.009,2888
17.01,1444
17.011,2888
17.012,2888
17.013,1444
17.014,2888
17.015,2888
17.016,2888
17.017,1444
17.018,2888
17.019,2888
17.02,2888
17.021,1444
17.022,2888
17.023,2888
17.024,1444
17.025,2888
17.026,2888
17.027,2888
17.028,1444
17.029,2888
17.03,2888
17.031,1444
17.032,2888
17.033,2888
17.034,2888
17.035,1444
17.036,2888
17.037,2888
17.038,1444
17.039,2888
17.04,2888
17.041,2888
17.042,2888
17.043,1444
17.044,2888
17.045,2888
17.046,1444
17.047,2888
17.048,2888
17.049,2888
17.05,1444
17.051,2888
17.052,2888
17.053,2888
17.054,1444
17.055,2888
17.056,2888
17.057,1444
17.058,2888
17.059,2888
17.06,1444
17.061,2888
17.062,2888
17.063,2888
17.064,1444
17.065,2888
17.066,2888
17.067,2888
17.068,1444
17.069,2888
17.07,2888
17.071,2888
17.072,1444
17.073,2888
17.074,2888
17.075,2888
17.076,1444
17.077,2888
17.078,2888
17.079,1444
17.08,2888
17.081,2888
17.082,2888
17.083,1444
17.084,2888
17.085,2888
17.086,1444
17.087,2888
17.088,2888
17.089,2888
17.09,1444
17.091,2888
17.092,2888
17.093,2888
17.094,1444
17.095,2888
17.096,2888
17.097,1444
17.098,2888
17.099,2888
17.1,2888
17.101,1444
17.102,2888
17.103,2888
17.104,2888
17.105,1444
17.106,2888
17.107,2888
17.108,1444
17.109,2888
17.11,2888
17.111,2888
17.112,1444
17.113,2888
17.114,2888
17.115,1444
17.116,2888
17.117,2888
17.118,2888
17.119,1444
17.12,2888
17.121,2888
17.122,2888
17.123,1444
17.124,2888
17.125,2888
17.126,1444
17.127,2888
17.128,2888
17.129,2888
17.13,1444
17.131,2888
17.132,2888
17.133,2888
17.134,1444
17.135,2888
17.136,2888
17.137,1444
17.138,2888
17.139,2888
17.14,1444
17.141,2888
17.142,2888
17.143,2888
17.144,1444
17.145,2888
17.146,2888
17.147,2888
17.148,1444
17.149,2888
17.15,2888
17.151,2888
17.152,1444
17.153,2888
17.154,2888
17.155,2888
17.156,1444
17.157,2888
17.158,2888
17.159,1444
17.16,2888
17.161,2888
17.162,2888
17.163,1444
17.164,2888
17.165,2888
17.166,1444
17.167,2888
17.168,2888
17.169,2888
17.17,1444
17.171,2888
17.172,2888
17.173,2888
17.174,1444
17.175,2888
17.176,2888
17.177,1444
17.178,2888
17.179,2888
17.18,2888
17.181,1444
17.182,2888
17.183,2888
17.184,2888
17.185,1444
17.186,2888
17.187,2888
17.188,1444
17.189,2888
17.19,2888
17.191,2888
17.192,1444
17.193,2888
17.194,2888
17.195,1444
17.196,2888
17.197,2888
17.198,2888
17.199,1444
17.2,2888
17.201,2888
17.202,2888
17.203,1444
17.204,2888
17.205,2888
17.206,2888
17.207,1444
17.208,2888
17.209,2888
17.21,1444
17.211,2888
17.212,2888
17.213,2888
17.214,1444
17.215,2888
17.216,2888
17.217,1444
17.218,2888
17.219,2888
17.22,2888
17.221,1444
17.222,2888
17.223,2888
17.224,2888
17.225,1444
17.226,2888
17.227,2888
17.228,1444
17.229,2888
17.23,2888
17.231,2888
17.232,1444
17.233,2888
17.234,2888
17.235,2888
17.236,1444
17.237,2888
17.238,2888
17.239,1444
17.24,2888
17.241,2888
17.242,2888
17.243,1444
17.244,2888
17.245,2888
17.246,1444
17.247,2888
17.248,2888
