Segundos,Bytes_Por_Segundo
14.2066,1444
14.2072,1444
14.2078,1444
14.2084,1444
14.2089,1444
14.2095,1444
14.2101,1444
14.2107,1444
14.2112,1444
14.2118,1444
14.2124,1444
14.2129,1444
14.2135,1444
14.2141,1444
14.2146,1444
14.2152,1444
14.2158,1444
14.2164,1444
14.2169,1444
14.2175,1444
14.2181,1444
14.2187,1444
14.2192,1444
14.2198,1444
14.2204,1444
14.221,1444
14.2215,1444
14.2221,1444
14.2227,1444
14.2233,1444
14.2238,1444
14.2244,1444
14.225,1444
14.2256,1444
14.2261,1444
14.2267,1444
14.2272,1444
14.2278,1444
14.2284,1444
14.229,1444
14.2295,1444
14.2301,1444
14.2307,1444
14.2313,1444
14.2318,1444
14.2324,1444
14.233,1444
14.2336,1444
14.2341,1444
14.2347,1444
14.2353,1444
14.2359,1444
14.2364,1444
14.2371,1444
14.2377,1444
14.2384,1444
14.2389,1444
14.2394,1444
14.2399,1444
14.2405,1444
14.241,1444
14.2416,1444
14.2422,1444
14.2427,1444
14.2433,1444
14.2439,1444
14.2445,1444
14.245,1444
14.2456,1444
14.2462,1444
14.2468,1444
14.2473,1444
14.2479,1444
14.2485,1444
14.249,1444
14.2496,1444
14.2502,1444
14.2508,1444
14.2513,1444
14.2519,1444
14.2525,1444
14.2531,1444
14.2536,1444
14.2542,1444
14.2548,1444
14.2554,1444
14.2559,1444
14.2565,1444
14.2571,1444
14.2577,1444
14.2582,1444
14.2588,1444
14.2594,1444
14.26,1444
14.2605,1444
14.2611,1444
14.2616,1444
14.2622,1444
14.2628,1444
14.2634,1444
14.264,1444
14.2646,1444
14.2651,1444
14.2657,1444
14.2662,1444
14.2668,1444
14.2674,1444
14.268,1444
14.2685,1444
14.2691,1444
14.2697,1444
14.2703,1444
14.2708,1444
14.2714,1444
14.272,1444
14.2726,1444
14.2731,1444
14.2737,1444
14.2743,1444
14.2749,1444
14.2754,1444
14.276,1444
14.2766,1444
14.2772,1444
14.2777,1444
14.2783,1444
14.2789,1444
14.2795,1444
14.28,1444
14.2806,1444
14.2812,1444
14.2818,1444
14.2823,1444
14.2829,1444
14.2834,1444
14.284,1444
14.2846,1444
14.2852,1444
14.2857,1444
14.2863,1444
14.2869,1444
14.2875,1444
14.288,1444
14.2886,1444
14.2892,1444
14.2898,1444
14.2903,1444
14.2909,1444
14.2915,1444
14.2921,1444
14.2926,1444
14.2932,1444
14.2938,1444
14.2944,1444
14.2949,1444
14.2955,1444
14.2961,1444
14.2966,1444
14.2972,1444
14.2978,1444
14.2984,1444
14.299,1444
14.2995,1444
14.3001,1444
14.3007,1444
14.3012,1444
14.3018,1444
14.3024,1444
14.3029,1444
14.3035,1444
14.3041,1444
14.3047,1444
14.3052,1444
14.3058,1444
14.3064,1444
14.307,1444
14.3075,1444
14.3081,1444
14.3087,1444
14.3093,1444
14.3098,1444
14.3104,1444
14.311,1444
14.3116,1444
14.3121,1444
14.3127,1444
14.3133,1444
14.3139,1444
14.3144,1444
14.3151,1444
14.3157,1444
14.3164,1444
14.3169,1444
14.3174,1444
14.3179,1444
14.3185,1444
14.319,1444
14.3196,1444
14.3201,1444
14.3207,1444
14.3213,1444
14.3219,1444
14.3225,1444
14.323,1444
14.3236,1444
14.3242,1444
14.3248,1444
14.3253,1444
14.3259,1444
14.3265,1444
14.327,1444
14.3276,1444
14.3282,1444
14.3288,1444
14.3293,1444
14.3299,1444
14.3305,1444
14.3311,1444
14.3316,1444
14.3322,1444
14.3328,1444
14.3334,1444
14.3339,1444
14.3345,1444
14.3351,1444
14.3357,1444
14.3362,1444
14.3368,1444
14.3374,1444
14.3379,1444
14.3385,1444
14.3391,1444
14.3396,1444
14.3402,1444
14.3408,1444
14.3414,1444
14.3419,1444
14.3425,1444
14.3431,1444
14.3437,1444
14.3442,1444
14.3448,1444
14.3454,1444
14.346,1444
14.3465,1444
14.3471,1444
14.3477,1444
14.3483,1444
14.3488,1444
14.3494,1444
14.35,1444
14.3505,1444
14.3511,1444
14.3517,1444
14.3523,1444
14.3529,1444
14.3534,1444
14.354,1444
14.3546,1444
14.3551,1444
14.3557,1444
14.3563,1444
14.3568,1444
14.3574,1444
14.358,1444
14.3586,1444
14.3591,1444
14.3597,1444
14.3603,1444
14.3609,1444
14.3614,1444
14.362,1444
14.3626,1444
14.3632,1444
14.3638,1444
14.3643,1444
14.3649,1444
14.3655,1444
14.366,1444
14.3666,1444
14.3672,1444
14.3678,1444
14.3684,1444
14.3689,1444
14.3695,1444
14.3701,1444
14.3706,1444
14.3712,1444
14.3718,1444
14.3724,1444
14.3729,1444
14.3735,1444
14.3741,1444
14.3747,1444
14.3752,1444
14.3758,1444
14.3764,1444
14.3769,1444
14.3775,1444
14.3781,1444
14.3787,1444
14.3793,1444
14.3798,1444
14.3804,1444
14.381,1444
14.3815,1444
14.3821,1444
14.3827,1444
14.3832,1444
14.3838,1444
14.3844,1444
14.385,1444
14.3855,1444
14.3861,1444
14.3867,1444
14.3873,1444
14.3878,1444
14.3884,1444
14.389,1444
14.3896,1444
14.3901,1444
14.3907,1444
14.3913,1444
14.3919,1444
14.3924,1444
14.3931,1444
14.3937,1444
14.3943,1444
14.3949,1444
14.3954,1444
14.3959,1444
14.3965,1444
14.397,1444
14.3976,1444
14.3982,1444
14.3988,1444
14.3993,1444
14.3999,1444
14.4005,1444
14.401,1444
14.4016,1444
14.4022,1444
14.4027,1444
14.4033,1444
14.4039,1444
14.4045,1444
14.405,1444
14.4056,1444
14.4062,1444
14.4068,1444
14.4073,1444
14.4079,1444
14.4085,1444
14.4091,1444
14.4096,1444
14.4102,1444
14.4108,1444
14.4114,1444
14.4119,1444
14.4125,1444
14.4131,1444
14.4137,1444
14.4142,1444
14.4148,1444
14.4154,1444
14.416,1444
14.4165,1444
14.4171,1444
14.4177,1444
14.4183,1444
14.4188,1444
14.4194,1444
14.42,1444
14.4206,1444
14.4211,1444
14.4217,1444
14.4223,1444
14.4228,1444
14.4234,1444
14.424,1444
14.4246,1444
14.4252,1444
14.4257,1444
14.4263,1444
14.4269,1444
14.4274,1444
14.428,1444
14.4286,1444
14.4292,1444
14.4298,1444
14.4303,1444
14.4309,1444
14.4315,1444
14.4321,1444
14.4326,1444
14.4332,1444
14.4337,1444
14.4343,1444
14.4349,1444
14.4355,1444
14.436,1444
14.4366,1444
14.4372,1444
14.4378,1444
14.4383,1444
14.4389,1444
14.4395,1444
14.4401,1444
14.4406,1444
14.4412,1444
14.4418,1444
14.4424,1444
14.4429,1444
14.4435,1444
14.4441,1444
14.4447,1444
14.4452,1444
14.4458,1444
14.4464,1444
14.447,1444
14.4475,1444
14.4481,1444
14.4487,1444
14.4493,1444
14.4498,1444
14.4504,1444
14.451,1444
14.4515,1444
14.4521,1444
14.4527,1444
14.4532,1444
14.4538,1444
14.4544,1444
14.455,1444
14.4555,1444
14.4561,1444
14.4567,1444
14.4573,1444
14.4578,1444
14.4584,1444
14.459,1444
14.4596,1444
14.4601,1444
14.4607,1444
14.4613,1444
14.4619,1444
14.4624,1444
14.463,1444
14.4636,1444
14.4642,1444
14.4647,1444
14.4653,1444
14.4659,1444
14.4665,1444
14.467,1444
14.4676,1444
14.4682,1444
14.4688,1444
14.4693,1444
14.4699,1444
14.4705,1444
14.4711,1444
14.4717,1444
14.4724,1444
14.4729,1444
14.4735,1444
14.474,1444
14.4745,1444
14.4751,1444
14.4756,1444
14.4762,1444
14.4768,1444
14.4774,1444
14.4779,1444
14.4785,1444
14.4791,1444
14.4796,1444
14.4802,1444
14.4808,1444
14.4814,1444
14.4819,1444
14.4825,1444
14.4831,1444
14.4837,1444
14.4843,1444
14.4848,1444
14.4854,1444
14.486,1444
14.4865,1444
14.4871,1444
14.4877,1444
14.4883,1444
14.4888,1444
14.4894,1444
14.49,1444
14.4906,1444
14.4911,1444
14.4917,1444
14.4923,1444
14.4929,1444
14.4934,1444
14.494,1444
14.4946,1444
14.4952,1444
14.4957,1444
14.4963,1444
14.4969,1444
14.4975,1444
14.498,1444
14.4986,1444
14.4992,1444
14.4998,1444
14.5003,1444
14.5009,1444
14.5014,1444
14.502,1444
14.5026,1444
14.5032,1444
14.5038,1444
14.5043,1444
14.5049,1444
14.5055,1444
14.5061,1444
14.5066,1444
14.5072,1444
14.5078,1444
14.5083,1444
14.5089,1444
14.5095,1444
14.5101,1444
14.5106,1444
14.5112,1444
14.5118,1444
14.5124,1444
14.5129,1444
14.5135,1444
14.5141,1444
14.5147,1444
14.5152,1444
14.5158,1444
14.5164,1444
14.517,1444
14.5175,1444
14.5181,1444
14.5187,1444
14.5193,1444
14.5198,1444
14.5204,1444
14.521,1444
14.5216,1444
14.5221,1444
14.5227,1444
14.5233,1444
14.5239,1444
14.5244,1444
14.525,1444
14.5256,1444
14.5262,1444
14.5267,1444
14.5273,1444
14.5279,1444
14.5284,1444
14.529,1444
14.5296,1444
14.5302,1444
14.5307,1444
14.5313,1444
14.5319,1444
14.5325,1444
14.5331,1444
14.5336,1444
14.5342,1444
14.5348,1444
14.5353,1444
14.5359,1444
14.5365,1444
14.537,1444
14.5376,1444
14.5382,1444
14.5388,1444
14.5394,1444
14.54,1444
14.5405,1444
14.5411,1444
14.5417,1444
14.5422,1444
14.5428,1444
14.5434,1444
14.5439,1444
14.5445,1444
14.5451,1444
14.5457,1444
14.5462,1444
14.5468,1444
14.5474,1444
14.548,1444
14.5485,1444
14.5492,1444
14.5499,1444
14.5505,1444
14.551,1444
14.5516,1444
14.5521,1444
14.5526,1444
14.5531,1444
14.5537,1444
14.5543,1444
14.5549,1444
14.5554,1444
14.556,1444
14.5566,1444
14.5572,1444
14.5577,1444
14.5583,1444
14.5589,1444
14.5595,1444
14.56,1444
14.5606,1444
14.5612,1444
14.5618,1444
14.5623,1444
14.5629,1444
14.5635,1444
14.5641,1444
14.5646,1444
14.5652,1444
14.5658,1444
14.5663,1444
14.5669,1444
14.5675,1444
14.568,1444
14.5686,1444
14.5692,1444
14.5698,1444
14.5704,1444
14.571,1444
14.5715,1444
14.5721,1444
14.5727,1444
14.5732,1444
14.5738,1444
14.5744,1444
14.5749,1444
14.5755,1444
14.5761,1444
14.5767,1444
14.5772,1444
14.5778,1444
14.5784,1444
14.579,1444
14.5795,1444
14.5801,1444
14.5807,1444
14.5813,1444
14.5818,1444
14.5824,1444
14.583,1444
14.5836,1444
14.5841,1444
14.5847,1444
14.5853,1444
14.5859,1444
14.5864,1444
14.587,1444
14.5876,1444
14.5882,1444
14.5887,1444
14.5893,1444
14.5899,1444
14.5905,1444
14.591,1444
14.5916,1444
14.5922,1444
14.5928,1444
14.5933,1444
14.5939,1444
14.5945,1444
14.5951,1444
14.5956,1444
14.5962,1444
14.5968,1444
14.5974,1444
14.5979,1444
14.5985,1444
14.5991,1444
14.5997,1444
14.6002,1444
14.6008,1444
14.6014,1444
14.6019,1444
14.6025,1444
14.6031,1444
14.6037,1444
14.6042,1444
14.6048,1444
14.6054,1444
14.6059,1444
14.6065,1444
14.6071,1444
14.6077,1444
14.6083,1444
14.6088,1444
14.6094,1444
14.61,1444
14.6105,1444
14.6111,1444
14.6117,1444
14.6123,1444
14.6128,1444
14.6134,1444
14.614,1444
14.6146,1444
14.6151,1444
14.6157,1444
14.6163,1444
14.6169,1444
14.6174,1444
14.618,1444
14.6186,1444
14.6192,1444
14.6197,1444
14.6203,1444
14.6209,1444
14.6215,1444
14.622,1444
14.6226,1444
14.6232,1444
14.6238,1444
14.6243,1444
14.6249,1444
14.6255,1444
14.6261,1444
14.6266,1444
14.6273,1444
14.6279,1444
14.6285,1444
14.6291,1444
14.6296,1444
14.6301,1444
14.6307,1444
14.6312,1444
14.6318,1444
14.6324,1444
14.633,1444
14.6335,1444
14.6341,1444
14.6347,1444
14.6353,1444
14.6358,1444
14.6364,1444
14.637,1444
14.6376,1444
14.6381,1444
14.6387,1444
14.6393,1444
14.6399,1444
14.6404,1444
14.641,1444
14.6416,1444
14.6422,1444
14.6427,1444
14.6433,1444
14.6439,1444
14.6445,1444
14.645,1444
14.6456,1444
14.6462,1444
14.6467,1444
14.6473,1444
14.6479,1444
14.6484,1444
14.649,1444
14.6496,1444
14.6502,1444
14.6507,1444
14.6513,1444
14.6519,1444
14.6525,1444
14.653,1444
14.6536,1444
14.6542,1444
14.6548,1444
14.6554,1444
14.6559,1444
14.6565,1444
14.6571,1444
14.6576,1444
14.6582,1444
14.6588,1444
14.6594,1444
14.6599,1444
14.6605,1444
14.6611,1444
14.6617,1444
14.6622,1444
14.6628,1444
14.6634,1444
14.664,1444
14.6645,1444
14.6651,1444
14.6657,1444
14.6663,1444
14.6668,1444
14.6674,1444
14.668,1444
14.6686,1444
14.6691,1444
14.6697,1444
14.6703,1444
14.6709,1444
14.6714,1444
14.672,1444
14.6726,1444
14.6732,1444
14.6737,1444
14.6743,1444
14.6749,1444
14.6755,1444
14.676,1444
14.6766,1444
14.6772,1444
14.6778,1444
14.6783,1444
14.6789,1444
14.6795,1444
14.6801,1444
14.6806,1444
14.6812,1444
14.6818,1444
14.6824,1444
14.6829,1444
14.6835,1444
14.6841,1444
14.6847,1444
14.6852,1444
14.6858,1444
14.6864,1444
14.687,1444
14.6875,1444
14.6881,1444
14.6887,1444
14.6893,1444
14.6898,1444
14.6904,1444
14.691,1444
14.6915,1444
14.6921,1444
14.6927,1444
14.6933,1444
14.6939,1444
14.6944,1444
14.695,1444
14.6956,1444
14.6962,1444
14.6967,1444
14.6973,1444
14.6979,1444
14.6984,1444
14.699,1444
14.6996,1444
14.7002,1444
14.7007,1444
14.7013,1444
14.7019,1444
14.7024,1444
14.703,1444
14.7036,1444
14.7042,1444
14.7047,1444
14.7054,1444
14.706,1444
14.7067,1444
14.7072,1444
14.7077,1444
14.7082,1444
14.7088,1444
14.7093,1444
14.7099,1444
14.7105,1444
14.7111,1444
14.7116,1444
14.7122,1444
14.7128,1444
14.7134,1444
14.714,1444
14.7145,1444
14.7151,1444
14.7157,1444
14.7162,1444
14.7168,1444
14.7174,1444
14.718,1444
14.7186,1444
14.7191,1444
14.7197,1444
14.7203,1444
14.7208,1444
14.7214,1444
14.722,1444
14.7226,1444
14.7232,1444
14.7237,1444
14.7243,1444
14.7249,1444
14.7254,1444
14.726,1444
14.7266,1444
14.7272,1444
14.7277,1444
14.7283,1444
14.7289,1444
14.7295,1444
14.73,1444
14.7306,1444
14.7312,1444
14.7318,1444
14.7323,1444
14.7329,1444
14.7335,1444
14.7341,1444
14.7346,1444
14.7352,1444
14.7358,1444
14.7364,1444
14.7369,1444
14.7375,1444
14.7381,1444
14.7387,1444
14.7392,1444
14.7398,1444
14.7404,1444
14.741,1444
14.7415,1444
14.7421,1444
14.7427,1444
14.7433,1444
14.7438,1444
14.7444,1444
14.745,1444
14.7456,1444
14.7461,1444
14.7467,1444
14.7473,1444
14.7479,1444
14.7484,1444
14.749,1444
14.7496,1444
14.7502,1444
14.7507,1444
14.7513,1444
14.7519,1444
14.7525,1444
14.753,1444
14.7536,1444
14.7542,1444
14.7547,1444
14.7553,1444
14.7559,1444
14.7565,1444
14.7571,1444
14.7576,1444
14.7582,1444
14.7588,1444
14.7593,1444
14.7599,1444
14.7605,1444
14.7611,1444
14.7617,1444
14.7622,1444
14.7628,1444
14.7634,1444
14.764,1444
14.7645,1444
14.7651,1444
14.7657,1444
14.7663,1444
14.7668,1444
14.7674,1444
14.7679,1444
14.7685,1444
14.7691,1444
14.7697,1444
14.7703,1444
14.7709,1444
14.7714,1444
14.772,1444
14.7726,1444
14.7731,1444
14.7737,1444
14.7743,1444
14.7749,1444
14.7754,1444
14.776,1444
14.7766,1444
14.7771,1444
14.7777,1444
14.7783,1444
14.7789,1444
14.7795,1444
14.78,1444
14.7806,1444
14.7812,1444
14.7817,1444
14.7823,1444
14.7829,1444
14.7835,1444
14.7842,1444
14.7848,1444
14.7854,1444
14.7859,1444
14.7864,1444
14.787,1444
14.7875,1444
14.7881,1444
14.7887,1444
14.7893,1444
14.7898,1444
14.7904,1444
14.791,1444
14.7916,1444
14.7921,1444
14.7927,1444
14.7933,1444
14.7938,1444
14.7944,1444
14.795,1444
14.7955,1444
14.7961,1444
14.7967,1444
14.7973,1444
14.7978,1444
14.7984,1444
14.799,1444
14.7996,1444
14.8001,1444
14.8007,1444
14.8013,1444
14.8019,1444
14.8024,1444
14.803,1444
14.8036,1444
14.8042,1444
14.8047,1444
14.8053,1444
14.8059,1444
14.8065,1444
14.807,1444
14.8076,1444
14.8082,1444
14.8088,1444
14.8093,1444
14.8099,1444
14.8105,1444
14.8111,1444
14.8116,1444
14.8122,1444
14.8128,1444
14.8134,1444
14.8139,1444
14.8145,1444
14.8151,1444
14.8157,1444
14.8162,1444
14.8168,1444
14.8174,1444
14.818,1444
14.8185,1444
14.8191,1444
14.8197,1444
14.8203,1444
14.8208,1444
14.8214,1444
14.822,1444
14.8226,1444
14.8231,1444
14.8237,1444
14.8243,1444
14.8249,1444
14.8254,1444
14.826,1444
14.8266,1444
14.8272,1444
14.8277,1444
14.8283,1444
14.8289,1444
14.8295,1444
14.83,1444
14.8306,1444
14.8312,1444
14.8318,1444
14.8323,1444
14.8329,1444
14.8335,1444
14.8341,1444
14.8346,1444
14.8352,1444
14.8358,1444
14.8364,1444
14.8369,1444
14.8375,1444
14.8381,1444
14.8387,1444
14.8392,1444
14.8398,1444
14.8404,1444
14.841,1444
14.8415,1444
14.8421,1444
14.8427,1444
14.8433,1444
14.8438,1444
14.8444,1444
14.845,1444
14.8456,1444
14.8461,1444
14.8467,1444
14.8473,1444
14.8479,1444
14.8484,1444
14.849,1444
14.8496,1444
14.8502,1444
14.8507,1444
14.8513,1444
14.8519,1444
14.8525,1444
14.853,1444
14.8536,1444
14.8542,1444
14.8548,1444
14.8553,1444
14.8559,1444
14.8565,1444
14.8571,1444
14.8576,1444
14.8582,1444
14.8588,1444
14.8594,1444
14.8599,1444
14.8605,1444
14.8611,1444
14.8617,1444
14.8624,1444
14.863,1444
14.8635,1444
14.8641,1444
14.8646,1444
14.8651,1444
14.8657,1444
14.8662,1444
14.8668,1444
14.8674,1444
14.868,1444
14.8686,1444
14.8691,1444
14.8697,1444
14.8703,1444
14.8709,1444
14.8714,1444
14.872,1444
14.8726,1444
14.8732,1444
14.8737,1444
14.8743,1444
14.8749,1444
14.8755,1444
14.876,1444
14.8766,1444
14.8772,1444
14.8777,1444
14.8783,1444
14.8789,1444
14.8795,1444
14.88,1444
14.8806,1444
14.8812,1444
14.8817,1444
14.8823,1444
14.8829,1444
14.8835,1444
14.8841,1444
14.8847,1444
14.8852,1444
14.8858,1444
14.8864,1444
14.887,1444
14.8875,1444
14.8881,1444
14.8887,1444
14.8893,1444
14.8898,1444
14.8904,1444
14.891,1444
14.8916,1444
14.8921,1444
14.8927,1444
14.8933,1444
14.8939,1444
14.8944,1444
14.895,1444
14.8956,1444
14.8962,1444
14.8967,1444
14.8973,1444
14.8979,1444
14.8985,1444
14.899,1444
14.8996,1444
14.9002,1444
14.9008,1444
14.9013,1444
14.9019,1444
14.9025,1444
14.9031,1444
14.9036,1444
14.9042,1444
14.9048,1444
14.9054,1444
14.9059,1444
14.9065,1444
14.9071,1444
14.9077,1444
14.9082,1444
14.9088,1444
14.9094,1444
14.91,1444
14.9105,1444
14.9111,1444
14.9117,1444
14.9123,1444
14.9128,1444
14.9134,1444
14.914,1444
14.9146,1444
14.9151,1444
14.9157,1444
14.9163,1444
14.9169,1444
14.9174,1444
14.918,1444
14.9186,1444
14.9192,1444
14.9197,1444
14.9203,1444
14.9209,1444
14.9215,1444
14.922,1444
14.9226,1444
14.9232,1444
14.9238,1444
14.9243,1444
14.9249,1444
14.9254,1444
14.926,1444
14.9266,1444
14.9272,1444
14.9278,1444
14.9284,1444
14.9289,1444
14.9295,1444
14.9301,1444
14.9307,1444
14.9312,1444
14.9318,1444
14.9324,1444
14.933,1444
14.9335,1444
14.9341,1444
14.9347,1444
14.9353,1444
14.9358,1444
14.9364,1444
14.937,1444
14.9376,1444
14.9381,1444
14.9387,1444
14.9393,1444
14.9399,1444
14.9406,1444
14.9412,1444
14.9417,1444
14.9423,1444
14.9428,1444
14.9433,1444
14.9439,1444
14.9445,1444
14.945,1444
14.9456,1444
14.9462,1444
14.9468,1444
14.9473,1444
14.9479,1444
14.9485,1444
14.9491,1444
14.9496,1444
14.9502,1444
14.9508,1444
14.9514,1444
14.9519,1444
14.9525,1444
14.9531,1444
14.9537,1444
14.9542,1444
14.9548,1444
14.9554,1444
14.956,1444
14.9565,1444
14.9571,1444
14.9577,1444
14.9583,1444
14.9588,1444
14.9594,1444
14.96,1444
14.9606,1444
14.9611,1444
14.9617,1444
14.9623,1444
14.9629,1444
14.9634,1444
14.964,1444
14.9646,1444
14.9652,1444
14.9657,1444
14.9663,1444
14.9669,1444
14.9675,1444
14.968,1444
14.9686,1444
14.9692,1444
14.9698,1444
14.9703,1444
14.9709,1444
14.9715,1444
14.9721,1444
14.9726,1444
14.9732,1444
14.9738,1444
14.9744,1444
14.9749,1444
14.9755,1444
14.9761,1444
14.9767,1444
14.9772,1444
14.9778,1444
14.9784,1444
14.979,1444
14.9795,1444
14.9801,1444
14.9807,1444
14.9813,1444
14.9818,1444
14.9824,1444
14.983,1444
14.9836,1444
14.9841,1444
14.9847,1444
14.9853,1444
14.9859,1444
14.9864,1444
14.987,1444
14.9876,1444
14.9882,1444
14.9888,1444
14.9893,1444
14.9899,1444
14.9905,1444
14.991,1444
14.9916,1444
14.9922,1444
14.9928,1444
14.9933,1444
14.9939,1444
14.9945,1444
14.9951,1444
14.9956,1444
14.9962,1444
14.9968,1444
14.9974,1444
14.998,1444
14.9985,1444
14.9991,1444
14.9997,1444
15.0002,1444
15.0008,1444
15.0014,1444
15.002,1444
15.0025,1444
15.0031,1444
15.0037,1444
15.0043,1444
15.0048,1444
15.0054,1444
15.006,1444
15.0066,1444
15.0071,1444
15.0077,1444
15.0083,1444
15.0089,1444
15.0094,1444
15.01,1444
15.0106,1444
15.0112,1444
15.0117,1444
15.0123,1444
15.0129,1444
15.0135,1444
15.014,1444
15.0146,1444
15.0152,1444
15.0158,1444
15.0163,1444
15.0169,1444
15.0175,1444
15.0181,1444
15.0188,1444
15.0194,1444
15.0199,1444
15.0205,1444
15.021,1444
15.0215,1444
15.0221,1444
15.0227,1444
15.0232,1444
15.0238,1444
15.0244,1444
15.025,1444
15.0255,1444
15.0261,1444
15.0267,1444
15.0273,1444
15.0279,1444
15.0285,1444
15.029,1444
15.0296,1444
15.0301,1444
15.0307,1444
15.0313,1444
15.0319,1444
15.0324,1444
15.033,1444
15.0336,1444
15.0342,1444
15.0347,1444
15.0353,1444
15.0359,1444
15.0365,1444
15.037,1444
15.0376,1444
15.0382,1444
15.0388,1444
15.0393,1444
15.0399,1444
15.0405,1444
15.0411,1444
15.0416,1444
15.0422,1444
15.0428,1444
15.0434,1444
15.044,1444
15.0445,1444
15.0451,1444
15.0457,1444
15.0463,1444
15.0469,1444
15.0474,1444
15.048,1444
15.0486,1444
15.0491,1444
15.0497,1444
15.0503,1444
15.0509,1444
15.0515,1444
15.052,1444
15.0526,1444
15.0532,1444
15.0538,1444
15.0543,1444
15.0549,1444
15.0555,1444
15.0561,1444
15.0566,1444
15.0572,1444
15.0578,1444
15.0583,1444
15.0589,1444
15.0595,1444
15.0601,1444
15.0607,1444
15.0612,1444
15.0618,1444
15.0624,1444
15.063,1444
15.0635,1444
15.0641,1444
15.0647,1444
15.0653,1444
15.0658,1444
15.0664,1444
15.067,1444
15.0676,1444
15.0681,1444
15.0687,1444
15.0693,1444
15.0699,1444
15.0704,1444
15.071,1444
15.0716,1444
15.0722,1444
15.0727,1444
15.0733,1444
15.0739,1444
15.0745,1444
15.075,1444
15.0756,1444
15.0762,1444
15.0768,1444
15.0773,1444
15.0779,1444
15.0785,1444
15.0791,1444
15.0796,1444
15.0802,1444
15.0808,1444
15.0814,1444
15.0819,1444
15.0825,1444
15.0831,1444
15.0837,1444
15.0843,1444
15.0848,1444
15.0854,1444
15.086,1444
15.0865,1444
15.0871,1444
15.0877,1444
15.0883,1444
15.0888,1444
15.0894,1444
15.09,1444
15.0906,1444
15.0911,1444
15.0917,1444
15.0923,1444
15.0929,1444
15.0934,1444
15.094,1444
15.0946,1444
15.0952,1444
15.0957,1444
15.0964,1444
15.097,1444
15.0977,1444
15.0982,1444
15.0987,1444
15.0992,1444
15.0998,1444
15.1003,1444
15.1009,1444
15.1015,1444
15.1021,1444
15.1027,1444
15.1033,1444
15.1038,1444
15.1044,1444
15.105,1444
15.1055,1444
15.1061,1444
15.1067,1444
15.1072,1444
15.1078,1444
15.1084,1444
15.109,1444
15.1095,1444
15.1101,1444
15.1107,1444
15.1113,1444
15.1119,1444
15.1125,1444
15.113,1444
15.1136,1444
15.1141,1444
15.1147,1444
15.1153,1444
15.1159,1444
15.1165,1444
15.117,1444
15.1176,1444
15.1182,1444
15.1188,1444
15.1193,1444
15.1199,1444
15.1205,1444
15.1211,1444
15.1217,1444
15.1222,1444
15.1228,1444
15.1234,1444
15.124,1444
15.1245,1444
15.1251,1444
15.1257,1444
15.1263,1444
15.1268,1444
15.1274,1444
15.128,1444
15.1286,1444
15.1291,1444
15.1297,1444
15.1303,1444
15.1309,1444
15.1314,1444
15.132,1444
15.1326,1444
15.1332,1444
15.1337,1444
15.1343,1444
15.1349,1444
15.1355,1444
15.136,1444
15.1366,1444
15.1372,1444
15.1378,1444
15.1383,1444
15.1389,1444
15.1395,1444
15.1401,1444
15.1406,1444
15.1412,1444
15.1418,1444
15.1424,1444
15.1429,1444
15.1435,1444
15.1441,1444
15.1447,1444
15.1452,1444
15.1458,1444
15.1464,1444
15.147,1444
15.1475,1444
15.1481,1444
15.1487,1444
15.1493,1444
15.1499,1444
15.1504,1444
15.151,1444
15.1516,1444
15.1521,1444
15.1527,1444
15.1533,1444
15.1539,1444
15.1544,1444
15.155,1444
15.1556,1444
15.1562,1444
15.1567,1444
15.1573,1444
15.1579,1444
15.1585,1444
15.1591,1444
15.1596,1444
15.1602,1444
15.1608,1444
15.1614,1444
15.162,1444
15.1625,1444
15.1631,1444
15.1637,1444
15.1642,1444
15.1648,1444
15.1654,1444
15.166,1444
15.1666,1444
15.1671,1444
15.1677,1444
15.1683,1444
15.1689,1444
15.1694,1444
15.17,1444
15.1706,1444
15.1712,1444
15.1717,1444
15.1723,1444
15.1729,1444
15.1735,1444
15.174,1444
15.1747,1444
15.1753,1444
15.1759,1444
15.1765,1444
15.177,1444
15.1775,1444
15.1781,1444
15.1786,1444
15.1792,1444
15.1798,1444
15.1804,1444
15.1809,1444
15.1815,1444
15.1821,1444
15.1827,1444
15.1832,1444
15.1838,1444
15.1844,1444
15.185,1444
15.1855,1444
15.1861,1444
15.1867,1444
15.1873,1444
15.1878,1444
15.1884,1444
15.189,1444
15.1896,1444
15.1901,1444
15.1907,1444
15.1913,1444
15.1919,1444
15.1924,1444
15.193,1444
15.1936,1444
15.1942,1444
15.1947,1444
15.1953,1444
15.1959,1444
15.1965,1444
15.197,1444
15.1976,1444
15.1982,1444
15.1988,1444
15.1994,1444
15.1999,1444
15.2005,1444
15.2011,1444
15.2016,1444
15.2022,1444
15.2028,1444
15.2034,1444
15.204,1444
15.2045,1444
15.2051,1444
15.2057,1444
15.2063,1444
15.2069,1444
15.2074,1444
15.208,1444
15.2086,1444
15.2092,1444
15.2097,1444
15.2103,1444
15.2109,1444
15.2114,1444
15.212,1444
15.2126,1444
15.2132,1444
15.2138,1444
15.2143,1444
15.2149,1444
15.2155,1444
15.2161,1444
15.2166,1444
15.2172,1444
15.2178,1444
15.2184,1444
15.2189,1444
15.2195,1444
15.2201,1444
15.2207,1444
15.2212,1444
15.2218,1444
15.2224,1444
15.223,1444
